degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random,  Target 
10.0,0.1388888888888889,3.0,1.0,1.0,0.66332495807108,0.008113775403701323,0.1388888888888889,5.0,0.015873015873015872,0.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18961087178109623,
12.0,0.2777777777777778,3.0,1.0,1.4,0.6236095644623235,0.418450120408404,0.3055555555555556,14.333333333333332,0.20555555555555555,0.0,0.0,1.0,1.0,1.0,1.0,12.0,2.0,10.0,0.0,0.09090909090909091,0.0,0.0,1.0,0.0,0.6008749902101126,
2.0,0.3333333333333333,3.0,1.0,1.3333333333333333,1.0,0.5624631834491056,0.33611111111111114,15.66666666666667,0.24841269841269842,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,12.0,0.0,0.07317073170731707,0.0,0.0,1.0,0.0,0.14191324302094255,
1.0,0.05555555555555555,10.0,10.0,2.0,0.0,0.07986874229916695,0.22407407407407406,9.0,0.03333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.378939326881645,
2.0,0.027777777777777776,12.0,10.0,1.0,1.0,4.077274072211721e-05,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0912045536318546,
1.0,0.05555555555555555,10.0,10.0,1.0,0.0,0.0003232752753153024,0.05555555555555555,2.0,0.0015873015873015873,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.35297796584660157,
1.0,0.05555555555555555,10.0,10.0,1.0,0.0,0.0003232752753153024,0.05555555555555555,2.0,0.0015873015873015873,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6714811357753199,
3.0,0.027777777777777776,12.0,2.0,5.0,4.320493798938574,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1937122033184246,
1.0,0.027777777777777776,10.0,10.0,5.0,0.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.18766538587920967,
2.0,0.027777777777777776,12.0,10.0,5.0,1.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4083949259562352,
1.0,0.027777777777777776,10.0,10.0,5.0,0.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2971464535404176,
1.0,0.027777777777777776,10.0,10.0,5.0,0.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6546644806529356,
