degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random,  Target 
12.0,0.1388888888888889,3.0,1.0,1.0,0.6236095644623235,0.008113775403701323,0.1388888888888889,5.0,0.015873015873015872,0.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7507506167195962,
10.0,0.3333333333333333,3.0,1.0,1.3333333333333333,0.66332495807108,0.5624631834491055,0.33611111111111114,15.666666666666668,0.24841269841269842,0.0,0.0,1.0,2.0,1.0,1.0,10.0,2.0,12.0,0.0,0.07317073170731707,0.0,0.0,1.0,0.0,-1.8782583633419696,
2.0,0.2777777777777778,3.0,1.0,1.4,1.0,0.418450120408404,0.3055555555555556,14.333333333333336,0.20555555555555555,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,10.0,0.0,0.09090909090909091,0.0,0.0,1.0,0.0,-0.06563050686081733,
2.0,0.05555555555555555,12.0,10.0,2.0,1.0,0.07986874229916695,0.22407407407407406,9.0,0.03333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4356348968576696,
1.0,0.027777777777777776,12.0,12.0,1.0,0.0,4.077274072211721e-05,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6440909235149528,
1.0,0.05555555555555555,12.0,12.0,1.0,0.0,0.0003232752753153024,0.05555555555555555,2.0,0.0015873015873015873,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.521647878683618,
3.0,0.05555555555555555,12.0,2.0,1.0,4.320493798938574,0.0003232752753153024,0.05555555555555555,2.0,0.0015873015873015873,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4859738713596633,
1.0,0.027777777777777776,12.0,12.0,5.0,0.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.20371619269763977,
1.0,0.027777777777777776,12.0,12.0,5.0,0.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1542773925173025,
1.0,0.027777777777777776,12.0,12.0,5.0,0.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8979573485538953,
1.0,0.027777777777777776,12.0,12.0,5.0,0.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8063872828421751,
1.0,0.027777777777777776,12.0,12.0,5.0,0.0,0.003628773924268431,0.0771604938271605,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7114871891801111,
1.0,0.05555555555555555,12.0,12.0,11.0,0.0,0.2604415752120581,0.29876543209876544,11.583333333333334,0.04232804232804234,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,-0.6466263700099625,
1.0,0.027777777777777776,12.0,12.0,12.0,0.0,0.14882826797600202,0.22040072859744994,9.166666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.861529040477501,
